High_Delay,Total_Vol,EW_Vol,NS_Vol,EW_to_NS,Green_EW,Green_to_Demand_EW,Ped_Load
0,689.4833333333333,299.9,389.5833333333333,2.4697744376313393,42.833333333333336,0.17555451963068652,52.4
1,1132.1666666666667,638.8333333333334,493.3333333333333,1.3269661129632533,53.333333333333336,0.08604029017288452,74.0
